catcher_id,jobma_catcher_company,jobma_functional,jobma_catcher_indus,jobma_catcher_title,jobma_catcher_otype,jobma_catcher_status,jobma_catcher_type,is_premium,jobma_verified,subscription_status,sub_user,per_sub_user,live_interview_credit,pre_recorded_credit,ai_live_interview_credit,interview_cost_type,referral_credit,company_size,ai_live_interview,days_since_creation,confirmed,number_of_logins,credit_amount,wallet_amount,plan_type,is_unlimited,trial_account_type,billing_cycle_status,subscription_amount,credit_given,currency_val,times_of_subscription,kits_count,position_created,number_of_invitations,pitchers_counts,def_interview_counts,interview_counts,ai_interview_counts
7980,QAS,Accounting & Finance,"72,73,75",0,1,1,1,1,1,1,1,100,1.0,1.0,1.0,1,0,26-100,0,1002.0,1,1,0.0,1900.0,0.0,0.0,0.0,0,50.0,50,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7982,jiopl,Accounting & Finance,4,0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0,1002.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,600.0,600,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7982,jiopl,Accounting & Finance,4,0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0,1002.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,500.0,500,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7982,jiopl,Accounting & Finance,4,0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0,1002.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,20000.0,0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7987,yui,Accounting & Finance,231,1,1,1,1,0,1,1,999,100,1.0,1.0,1.0,0,0,500-1000,0,1001.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,2000.0,0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7987,yui,Accounting & Finance,231,1,1,1,1,0,1,1,999,100,1.0,1.0,1.0,0,0,500-1000,0,1001.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,3000.0,0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7988,DWQ,Accounting & Finance,"1,2",0,1,1,1,0,1,1,6,100,1.0,1.0,1.0,0,0,26-100,0,1001.0,1,1,0.0,950.0,0.0,0.0,0.0,0,50.0,50,1.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7988,DWQ,Accounting & Finance,"1,2",0,1,1,1,0,1,1,6,100,1.0,1.0,1.0,0,0,26-100,0,1001.0,1,1,0.0,950.0,0.0,0.0,0.0,0,600.0,600,1.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7989,Sri Infotech,Accounting & Finance,1,0,1,1,1,1,1,1,11,100,1.0,120.0,1.0,0,0,More than 1000,0,1000.0,1,1,0.0,4830.01,0.0,0.0,0.0,0,150.0,150,1.0,8,1.0,1.0,3.0,3.0,3.0,0.0,0.0
7989,Sri Infotech,Accounting & Finance,1,0,1,1,1,1,1,1,11,100,1.0,120.0,1.0,0,0,More than 1000,0,1000.0,1,1,0.0,4830.01,0.0,0.0,0.0,0,1800.0,1800,1.0,8,1.0,1.0,3.0,3.0,3.0,0.0,0.0
7990,Test Company Pvt Ltd,Accounting & Finance,2,0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,0,0,500-1000,0,999.0,1,1,0.0,146.0,0.0,0.0,0.0,0,150.0,150,1.0,1,2.0,1.0,1.0,1.0,1.0,0.0,0.0
7993,HTR,Accounting & Finance,74,1,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,998.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,10000.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7994,WSD,Accounting & Finance,72,1,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,998.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,10000.0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7995,huba,Accounting & Finance,2,1,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,26-100,0,998.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,10000.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7996,Sri Infotech,Accounting & Finance,2,0,1,1,1,0,1,1,1,100,1.0,9999.99,1.0,0,0,500-1000,0,998.0,1,1,0.0,200748.0,0.0,0.0,0.0,0,50.0,50,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7996,Sri Infotech,Accounting & Finance,2,0,1,1,1,0,1,1,1,100,1.0,9999.99,1.0,0,0,500-1000,0,998.0,1,1,0.0,200748.0,0.0,0.0,0.0,0,600.0,600,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7998,SSI,Accounting & Finance,23,0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,1,0,26-100,0,998.0,1,1,0.0,500000.0,1.0,1.0,0.0,0,200.0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7999,Ali,Accounting & Finance,1,0,1,1,1,0,1,2,100,100,1.0,1.0,1.0,0,0,26-100,0,995.0,1,1,0.0,1500.0,0.0,0.0,0.0,0,1500.0,1500,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0
8002,ssi,Accounting & Finance,231,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0,992.0,1,1,0.0,147.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,1.0,1.0,6.0,5.0,6.0,0.0,0.0
8003,jobma,Accounting & Finance,72,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,992.0,1,1,0.0,600.0,0.0,0.0,0.0,0,540.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8004,ssi,Accounting & Finance,72,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,147.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,2.0,2.0,6.0,5.0,5.0,0.0,0.0
8005,POLICY,Accounting & Finance,23,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,147.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,2.0,0.0,3.0,3.0,3.0,0.0,0.0
8006,SSI,Accounting & Finance,231,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,150.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8007,Test Company Pvt Ltd,Accounting & Finance,4,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,991.0,1,1,0.0,50.0,0.0,0.0,0.0,0,50.0,50,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0
8008,HCL,Accounting & Finance,2,0,1,1,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,50.0,1.0,0.0,0.0,0,17700.0,50,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8009,Amardeep Singh and Sons,Accounting & Finance,2,0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,991.0,1,1,0.0,150.0,0.0,0.0,0.0,0,150.0,150,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8010,abc,Accounting & Finance,92,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,150.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,1.0,1.0,3.0,2.0,2.0,0.0,0.0
8011,jobma,Accounting & Finance,72,0,1,1,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,50.0,1.0,0.0,0.0,0,17700.0,50,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8012,jobma,Accounting & Finance,72,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,150.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8013,jobma,Accounting & Finance,72,0,1,1,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,50.0,1.0,0.0,0.0,0,17700.0,50,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8014,Sri Enterprises,Accounting & Finance,23,0,1,1,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,50.0,1.0,0.0,0.0,0,17700.0,50,1.0,1,3.0,1.0,6.0,5.0,5.0,0.0,0.0
8016,jobma,Accounting & Finance,72,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,600.0,0.0,0.0,0.0,0,600.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8017,jobma,Accounting & Finance,72,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,600.0,0.0,0.0,0.0,0,600.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8018,jobma,Accounting & Finance,72,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8019,JOBMA_shashank,Accounting & Finance,101,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,991.0,1,1,0.0,149.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,1.0,0.0,6.0,1.0,1.0,0.0,0.0
8024,ACC,Accounting & Finance,"72,74,83",0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,1800.0,0.0,0.0,0.0,0,480.0,600,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8024,ACC,Accounting & Finance,"72,74,83",0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,1800.0,0.0,0.0,0.0,0,600.0,600,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8024,ACC,Accounting & Finance,"72,74,83",0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,1800.0,0.0,0.0,0.0,0,1800.0,1800,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8025,Sri infotech,Accounting & Finance,72,0,1,1,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,50.0,1.0,0.0,0.0,0,17700.0,50,1.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0
8026,Wework,Accounting & Finance,51,0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,1,0,500-1000,0,988.0,1,1,0.0,1800.0,0.0,0.0,0.0,0,1440.0,1800,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8028,ESL,Accounting & Finance,"7,11",0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,More than 1000,0,988.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,10000.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8029,QRG,Accounting & Finance,76,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,500-1000,0,988.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8030,WQA,Accounting & Finance,2,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8031,KTR,Accounting & Finance,"76,51,78",0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,1,0,101-500,0,988.0,1,1,0.0,1800.0,0.0,0.0,0.0,0,1440.0,1800,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8032,trell,Accounting & Finance,72,0,1,1,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,More than 1000,0,988.0,1,1,0.0,50.0,1.0,0.0,0.0,0,17700.0,50,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8033,Accenture,Accounting & Finance,79,0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,1800.0,0.0,0.0,0.0,0,1440.0,1800,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,Accenture,Accounting & Finance,83,0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,1800.0,0.0,0.0,0.0,0,1440.0,1800,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8036,ssi,Accounting & Finance,72,0,1,1,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,50.0,1.0,0.0,0.0,0,17700.0,50,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8038,ffi,Accounting & Finance,73,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,150.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8039,PTR,Accounting & Finance,2,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0,988.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8040,WQR,Accounting & Finance,73,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8041,DWQ,Accounting & Finance,80,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,500-1000,0,988.0,1,1,0.0,3800.0,0.0,0.0,0.0,0,1440.0,1800,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8041,DWQ,Accounting & Finance,80,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,500-1000,0,988.0,1,1,0.0,3800.0,0.0,0.0,0.0,0,1800.0,0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8041,DWQ,Accounting & Finance,80,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,500-1000,0,988.0,1,1,0.0,3800.0,0.0,0.0,0.0,0,1800.0,1800,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8042,sds,Accounting & Finance,72,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1440.0,1800,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8042,sds,Accounting & Finance,72,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1800.0,1800,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8043,RWQ,Accounting & Finance,"2,4,8",0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,988.0,1,1,0.0,499999.0,0.0,1.0,0.0,0,10000.0,0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
8044,tft,Accounting & Finance,74,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0,988.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8045,ddk,Accounting & Finance,3,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0,988.0,1,1,0.0,50.0,0.0,0.0,0.0,0,50.0,50,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8046,TEW,Accounting & Finance,72,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,26-100,0,988.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8047,yu,Accounting & Finance,2,0,1,1,1,0,1,1,1,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,1200.0,0.0,0.0,0.0,0,480.0,600,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8047,yu,Accounting & Finance,2,0,1,1,1,0,1,1,1,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,1200.0,0.0,0.0,0.0,0,600.0,600,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8048,KTR,Accounting & Finance,"2,73",0,1,1,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,101-500,0,988.0,1,1,0.0,50.0,1.0,0.0,0.0,0,17700.0,50,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8049,JOBMA,Accounting & Finance,23,0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,988.0,1,1,0.0,499986.0,1.0,1.0,0.0,0,100000.0,0,1.0,1,11.0,17.0,39.0,14.0,14.0,0.0,0.0
8050,ssi,Accounting & Finance,21,0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0,988.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,10000.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8051,ssdio,Accounting & Finance,4,0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,1,0,More than 1000,0,988.0,1,1,0.0,1800.0,0.0,0.0,0.0,0,1440.0,1800,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8052,HQA,Accounting & Finance,2,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0,987.0,1,1,0.0,599.0,0.0,0.0,0.0,0,480.0,600,1.0,1,2.0,2.0,2.0,1.0,1.0,0.0,0.0
8053,TYG,Accounting & Finance,"2,73,74",0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,1,0,101-500,0,987.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,1440.0,1800,1.0,4,2.0,2.0,2.0,0.0,0.0,0.0,0.0
8053,TYG,Accounting & Finance,"2,73,74",0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,1,0,101-500,0,987.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,1800.0,1800,1.0,4,2.0,2.0,2.0,0.0,0.0,0.0,0.0
8053,TYG,Accounting & Finance,"2,73,74",0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,1,0,101-500,0,987.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,150.0,150,1.0,4,2.0,2.0,2.0,0.0,0.0,0.0,0.0
8053,TYG,Accounting & Finance,"2,73,74",0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,1,0,101-500,0,987.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,10000.0,0,1.0,4,2.0,2.0,2.0,0.0,0.0,0.0,0.0
8054,REQ,Accounting & Finance,72,1,1,1,1,0,1,1,999,100,1.0,1.0,1.0,0,0,101-500,0,987.0,1,1,0.0,500000.0,0.0,1.0,0.0,0,10000.0,0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8055,Bahrain Industries,Accounting & Finance,58,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0,987.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8056,kumar,Accounting & Finance,2,0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0,987.0,1,1,0.0,150.0,0.0,0.0,0.0,0,150.0,150,1.0,1,1.0,1.0,3.0,2.0,2.0,0.0,0.0
8058,WRE,Accounting & Finance,"72,2,73",0,1,1,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0,987.0,1,1,0.0,49.0,1.0,0.0,0.0,0,17700.0,50,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
8059,SSI,Accounting & Finance,124,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0,986.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8060,GTR,Accounting & Finance,"72,73",0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,26-100,0,986.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8061,DSA,Accounting & Finance,72,0,1,1,1,1,1,2,2,100,1.0,1.0,1.0,1,0,26-100,0,986.0,1,1,0.0,599.0,0.0,0.0,0.0,0,480.0,600,1.0,1,2.0,1.0,6.0,5.0,5.0,0.0,0.0
8062,TRF,Accounting & Finance,2,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,101-500,0,986.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1440.0,1800,1.0,3,1.0,0.0,2.0,0.0,0.0,0.0,0.0
8062,TRF,Accounting & Finance,2,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,101-500,0,986.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1800.0,0,1.0,3,1.0,0.0,2.0,0.0,0.0,0.0,0.0
8062,TRF,Accounting & Finance,2,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,101-500,0,986.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1800.0,1800,1.0,3,1.0,0.0,2.0,0.0,0.0,0.0,0.0
8063,SSI Indore,Accounting & Finance,23,0,1,1,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0,986.0,1,1,0.0,1800.0,0.0,0.0,0.0,0,1440.0,1800,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8064,Yashwant Mobile Corps,Accounting & Finance,90,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,101-500,0,985.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,480.0,600,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8064,Yashwant Mobile Corps,Accounting & Finance,90,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,101-500,0,985.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,600.0,600,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8064,Yashwant Mobile Corps,Accounting & Finance,90,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,101-500,0,985.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1800.0,1800,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8065,dell,Accounting & Finance,2,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,More than 1000,0,985.0,1,1,0.0,150.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8066,Opera Testing and Sons,Accounting & Finance,73,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,More than 1000,0,985.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1440.0,1800,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8066,Opera Testing and Sons,Accounting & Finance,73,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,More than 1000,0,985.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1800.0,1800,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8067,facebook,Accounting & Finance,73,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,More than 1000,0,985.0,1,1,0.0,144.0,1.0,0.0,0.0,0,17700.0,50,1.0,2,25.0,4.0,397.0,164.0,173.0,0.0,0.0
8067,facebook,Accounting & Finance,73,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,More than 1000,0,985.0,1,1,0.0,144.0,1.0,0.0,0.0,0,29500.0,150,1.0,2,25.0,4.0,397.0,164.0,173.0,0.0,0.0
8068,Australia Canberra and Sons,Accounting & Finance,"73,74",0,1,1,1,0,1,1,1,100,1.0,1.0,1.0,1,0,101-500,0,985.0,1,1,0.0,1200.0,0.0,0.0,0.0,0,480.0,600,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8068,Australia Canberra and Sons,Accounting & Finance,"73,74",0,1,1,1,0,1,1,1,100,1.0,1.0,1.0,1,0,101-500,0,985.0,1,1,0.0,1200.0,0.0,0.0,0.0,0,600.0,600,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8069,Avenue and Sons,Accounting & Finance,53,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,More than 1000,0,985.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1440.0,1800,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8069,Avenue and Sons,Accounting & Finance,53,0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,More than 1000,0,985.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1800.0,1800,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8071,Haryana and Sons,Accounting & Finance,"73,74",0,1,1,1,0,1,1,1,10000,1.0,1.0,1.0,1,0,500-1000,0,985.0,1,1,0.0,100.0,1.0,0.0,0.0,0,17700.0,50,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8072,SSI indore,Accounting & Finance,23,0,1,1,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0,985.0,1,1,0.0,150.0,1.0,0.0,0.0,0,29500.0,150,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8073,Unknown and sons,Accounting & Finance,2,0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0,985.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8074,Mansukh and Sons,Accounting & Finance,"72,73",0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,More than 1000,0,985.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1440.0,1800,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8074,Mansukh and Sons,Accounting & Finance,"72,73",0,1,1,1,0,1,1,10,100,1.0,1.0,1.0,1,0,More than 1000,0,985.0,1,1,0.0,3600.0,0.0,0.0,0.0,0,1800.0,1800,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8075,Uttar Pradesh Territory,Accounting & Finance,"231,72",0,1,1,1,0,1,1,10,10000,1.0,1.0,1.0,1,0,26-100,0,985.0,1,1,0.0,300.0,1.0,0.0,0.0,0,29500.0,150,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8076,Mandhir Testing,Accounting & Finance,"72,2",0,1,1,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0,985.0,1,1,0.0,600.0,0.0,0.0,0.0,0,480.0,600,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8077,Trustradius and Sons,Accounting & Finance,3,0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,985.0,1,1,0.0,200.0,0.0,0.0,0.0,0,10000.0,0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8077,Trustradius and Sons,Accounting & Finance,3,0,1,1,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0,985.0,1,1,0.0,200.0,0.0,0.0,0.0,0,400.0,200,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
