id,catcher_id,credit_amount,wallet_amount,subscription_type,plan_type,is_unlimited,premium_storage,trial_account_type,gst_code,billing_cycle,billing_cycle_status,created_at,updated_at
933,1482,,550.0,0,0,0,0,0.0,,,0,2018-12-14 04:22:03,2018-12-14 04:22:03
934,1483,,100.0,0,0,0,0,0.0,,,0,2018-12-14 04:33:12,2018-12-14 04:33:12
935,1484,,1500.0,0,1,0,0,0.0,,,0,2018-12-14 05:24:37,2018-12-14 05:24:37
936,1485,,1500.0,0,1,0,0,0.0,,,0,2018-12-14 05:36:17,2018-12-14 05:36:17
937,1487,,99.0,0,0,0,0,0.0,,,0,2018-12-17 01:25:35,2019-08-22 03:28:38
938,1488,,100.0,0,0,0,0,0.0,,,0,2018-12-17 04:20:57,2018-12-17 04:20:57
939,1489,,100.0,0,0,0,0,0.0,,,0,2018-12-18 06:05:56,2018-12-18 06:05:56
940,1490,,110.0,0,0,0,0,0.0,,,0,2018-12-20 07:28:43,2020-01-28 07:54:44
956,1520,,694.0,0,0,0,0,0.0,,,0,2019-01-02 06:11:43,2019-07-25 14:20:28
958,1525,,38.75,0,0,0,0,0.0,,,0,2019-01-03 01:35:13,2019-01-09 18:29:25
960,1528,,4000.0,0,1,0,0,0.0,,,0,2019-01-03 07:30:40,2019-01-03 07:30:40
974,1547,,1497.0,0,1,0,0,0.0,,,0,2019-01-07 23:35:49,2019-01-16 15:06:23
996,1582,,0.0,0,0,0,0,0.0,,,0,2019-01-16 07:05:57,2019-02-26 02:11:44
997,1583,,200.0,0,0,0,0,0.0,,,0,2019-01-16 23:15:54,2019-01-16 23:15:54
998,1584,,284.0,0,0,0,0,0.0,,,0,2019-01-17 00:16:40,2020-01-28 07:54:44
999,1585,,550.0,0,0,0,0,0.0,,,0,2019-01-17 01:47:59,2019-01-17 01:47:59
1000,1586,,550.0,0,0,0,0,0.0,,,0,2019-01-17 01:55:41,2019-01-17 01:55:41
1001,1587,,294.0,0,0,0,0,0.0,,,0,2019-01-17 02:02:02,2019-01-17 06:46:38
1002,1589,,1500.0,0,1,0,0,0.0,,,0,2019-01-17 07:00:31,2019-01-17 07:00:31
1003,1592,,536.0,0,0,0,0,0.0,,,0,2019-01-21 04:57:39,2019-07-24 10:18:04
1004,1593,,0.0,0,0,0,0,0.0,,,0,2019-01-21 04:57:54,2019-02-05 15:24:45
1005,1594,,550.0,0,0,0,0,0.0,,,0,2019-01-21 05:04:31,2019-01-21 05:04:31
1006,1595,,1500.0,0,1,0,0,0.0,,,0,2019-01-21 05:59:43,2019-01-21 05:59:43
1008,1598,,50008.33,0,1,0,0,0.0,,,0,2019-01-23 01:55:55,2019-08-02 07:01:27
1009,1599,,0.0,1,0,0,0,0.0,,,0,2019-01-23 04:06:17,2019-09-23 05:14:34
1010,1600,,6998.9,0,1,0,0,0.0,,,0,2019-01-24 02:19:07,2019-01-24 03:06:59
1011,1602,,641.0,0,0,0,0,0.0,,,0,2019-01-29 04:10:57,2020-01-28 07:54:43
1012,1603,,650.0,0,0,0,0,0.0,,,0,2019-01-29 04:17:47,2020-01-28 07:54:43
1013,1605,,650.0,0,0,0,0,0.0,,,0,2019-01-29 05:08:00,2020-01-28 07:54:43
1014,1606,,650.0,0,0,0,0,0.0,,,0,2019-01-29 05:44:30,2020-01-28 07:54:43
1015,1607,,648.0,0,0,0,0,0.0,,,0,2019-01-29 05:49:32,2020-01-28 07:54:43
1016,1608,,2389.0,0,0,0,0,0.0,,,0,2019-01-29 05:52:35,2020-01-28 07:54:43
1017,1609,,650.0,0,0,0,0,0.0,,,0,2019-01-29 05:53:06,2020-01-28 07:54:43
1018,1610,,2400.0,0,0,0,0,0.0,,,0,2019-01-29 05:55:27,2020-01-28 07:54:43
1019,1611,,650.0,0,0,0,0,0.0,,,0,2019-01-29 06:29:41,2020-01-28 07:54:43
1020,1612,,650.0,0,0,0,0,0.0,,,0,2019-01-29 06:32:18,2020-01-28 07:54:43
1021,1613,,650.0,0,0,0,0,0.0,,,0,2019-01-29 06:34:09,2020-01-28 07:54:43
1022,1614,,650.0,0,0,0,0,0.0,,,0,2019-01-29 06:36:51,2020-01-28 07:54:43
1023,1615,,650.0,0,0,0,0,0.0,,,0,2019-01-29 06:40:08,2020-01-28 07:54:43
1024,1616,,200.0,0,0,0,0,0.0,,,0,2019-01-29 06:41:36,2020-01-28 07:54:43
1025,1617,,650.0,0,0,0,0,0.0,,,0,2019-01-29 06:44:04,2020-01-28 07:54:43
1026,1618,,1600.0,0,1,0,0,0.0,,,0,2019-01-29 06:48:30,2020-01-28 07:54:43
1027,1619,,650.0,0,0,0,0,0.0,,,0,2019-01-29 06:53:53,2020-01-28 07:54:43
1028,1620,,650.0,0,0,0,0,0.0,,,0,2019-01-29 07:47:49,2020-01-28 07:54:43
1029,1621,,650.0,0,0,0,0,0.0,,,0,2019-01-29 07:50:52,2020-01-28 07:54:44
1030,1627,,643.0,0,0,0,0,0.0,,,0,2019-02-01 03:50:17,2020-01-28 07:54:44
1031,1636,,650.0,0,0,0,0,0.0,,,0,2019-02-12 01:53:28,2020-01-28 07:54:44
1032,1637,,197.0,0,0,0,0,0.0,,,0,2019-02-14 00:20:15,2020-01-28 07:54:44
1033,1638,,1600.0,0,1,0,0,0.0,,,0,2019-02-14 00:59:55,2020-01-28 07:54:44
1034,1639,,1600.0,0,1,0,0,0.0,,,0,2019-02-14 03:43:00,2020-01-28 07:54:44
1035,1640,,650.0,0,0,0,0,0.0,,,0,2019-02-14 05:20:48,2020-01-28 07:54:44
1036,1641,,200.0,0,0,0,0,0.0,,,0,2019-02-14 07:02:19,2020-01-28 07:54:44
1037,1642,,650.0,0,0,0,0,0.0,,,0,2019-02-14 07:06:16,2020-01-28 07:54:44
1038,1643,,1600.0,0,1,0,0,0.0,,,0,2019-02-15 01:52:26,2020-01-28 07:54:44
1039,1644,,2400.0,0,0,0,0,0.0,,,0,2019-02-15 02:32:19,2020-01-28 07:54:44
1040,1645,,4100.0,0,1,0,0,0.0,,,0,2019-02-15 02:33:03,2020-01-28 07:54:44
1041,1646,,200.0,0,0,0,0,0.0,,,0,2019-02-15 05:27:34,2020-01-28 07:54:44
1042,1647,,650.0,0,0,0,0,0.0,,,0,2019-02-15 06:55:11,2020-01-28 07:54:44
1043,1653,,4100.0,0,1,0,0,0.0,,,0,2019-02-26 05:46:13,2020-01-28 07:54:44
1044,1655,,830.0,0,0,0,0,0.0,,,0,2019-02-27 05:33:57,2020-01-28 07:54:44
1045,1657,,7113.08,0,1,0,0,0.0,,,0,2019-02-27 23:48:51,2020-01-28 07:54:44
1046,1658,,649.0,0,0,0,0,0.0,,,0,2019-02-28 02:38:42,2020-01-28 07:54:44
1047,1660,,200.0,0,0,0,0,0.0,,,0,2019-03-01 05:11:39,2020-01-28 07:54:44
1048,1661,,1600.0,0,1,0,0,0.0,,,0,2019-03-01 05:15:51,2020-01-28 07:54:44
1049,1670,,1598.5,0,1,0,0,0.0,,,0,2019-03-04 03:11:00,2020-01-28 07:54:44
1050,1674,,650.0,0,0,0,0,0.0,,,0,2019-03-04 03:34:38,2020-01-28 07:54:44
1051,1683,,100.0,0,0,0,0,0.0,,,0,2019-03-06 02:32:12,2020-01-28 07:54:44
1052,1684,,167.0,0,0,0,0,0.0,,,0,2019-03-06 05:00:06,2020-01-28 07:54:44
1053,1691,,200.0,0,0,0,0,0.0,,,0,2019-03-12 03:15:56,2020-01-28 07:54:44
1054,1692,,174.0,0,0,0,0,0.0,,,0,2019-03-12 05:25:46,2020-02-27 23:40:37
1055,1693,,650.0,0,0,0,0,0.0,,,0,2019-03-12 07:37:39,2020-01-28 07:54:44
1056,1697,,642.0,0,0,0,0,0.0,,,0,2019-03-13 08:34:14,2020-01-28 07:54:44
1057,1700,,199.0,0,0,0,0,0.0,,,0,2019-03-14 07:28:22,2020-01-28 07:54:44
1058,1702,,650.0,0,0,0,0,0.0,,,0,2019-03-14 08:02:44,2020-01-28 07:54:45
1059,1703,,200.0,0,0,0,0,0.0,,,0,2019-03-15 05:01:57,2020-01-28 07:54:45
1060,1705,,1600.0,0,1,0,0,0.0,,,0,2019-03-19 00:42:15,2020-01-28 07:54:45
1061,1706,,1595.5,0,1,0,0,0.0,,,0,2019-03-19 00:53:48,2020-01-28 07:54:45
1062,1710,,624.0,0,0,0,0,0.0,,,0,2019-03-19 03:06:31,2020-01-28 07:54:45
1063,1713,,280.0,0,0,0,0,0.0,,,0,2019-03-25 00:15:36,2020-01-28 07:54:45
1064,1715,,180.0,0,0,0,0,0.0,,,0,2019-03-27 08:36:21,2020-01-28 07:54:45
1065,1717,,180.0,0,0,0,0,0.0,,,0,2019-03-28 06:34:32,2020-01-28 07:54:45
1066,1719,,1580.0,0,1,0,0,0.0,,,0,2019-04-01 00:32:47,2020-01-28 07:54:45
1067,1722,,629.0,0,0,0,0,0.0,,,0,2019-04-01 08:55:18,2020-01-28 07:54:45
1068,1724,,624.0,0,0,0,0,0.0,,,0,2019-04-03 05:44:22,2020-01-28 07:54:45
1069,1725,,629.0,0,0,0,0,0.0,,,0,2019-04-03 06:30:24,2020-01-28 07:54:45
1070,1726,,622.0,0,0,0,0,0.0,,,0,2019-04-04 04:25:41,2020-01-28 07:54:45
1071,1727,,1580.0,0,1,0,0,0.0,,,0,2019-04-08 01:44:42,2020-01-28 07:54:45
1072,1728,,180.0,0,0,0,0,0.0,,,0,2019-04-08 01:50:01,2020-01-28 07:54:45
1073,1729,,5.0,0,0,0,0,1.0,,,0,2019-04-11 02:07:21,2019-04-11 02:07:21
1074,1730,,1235.0,0,0,0,0,0.0,,,0,2019-04-12 06:02:41,2020-01-28 07:54:45
1075,1742,,630.0,0,0,0,0,0.0,,,0,2019-04-29 05:17:17,2020-01-28 07:54:45
1076,1743,,80.0,0,0,0,0,0.0,,,0,2019-05-10 08:53:10,2020-01-28 07:54:45
1077,1745,,630.0,0,0,0,0,0.0,,,0,2019-05-15 01:37:59,2020-01-28 07:54:45
1078,1746,,5.0,0,0,0,0,1.0,,,0,2019-05-15 04:11:00,2019-05-15 04:11:00
1079,1748,,156.0,0,0,0,0,0.0,,,0,2019-05-17 05:08:15,2020-01-28 07:54:45
1080,1762,,5.0,0,0,0,0,1.0,,,0,2019-05-30 07:50:55,2019-05-30 07:50:55
1081,1763,,2.0,0,0,0,0,1.0,,,0,2019-05-30 08:31:15,2019-05-30 08:31:15
1082,1766,,628.0,0,0,0,0,0.0,,,0,2019-06-03 02:55:54,2020-01-28 07:54:45
1083,1769,,598.0,0,0,0,0,0.0,,,0,2019-06-07 01:55:55,2020-01-28 07:54:45
1084,1770,,1580.0,0,1,0,0,0.0,,,0,2019-06-07 02:58:17,2020-01-28 07:54:45
1085,1774,,1572.5,0,1,0,0,0.0,,,0,2019-06-11 01:14:07,2020-01-28 07:54:45
1086,1776,,628.0,0,0,0,0,0.0,,,0,2019-06-11 05:32:59,2020-01-28 07:54:45
1087,1778,,180.0,0,0,0,0,0.0,,,0,2019-06-13 05:15:37,2020-01-28 07:54:45
1088,1781,,180.0,0,0,0,0,0.0,,,0,2019-06-13 07:58:15,2020-01-28 07:54:46
1089,1782,,630.0,0,0,0,0,0.0,,,0,2019-06-13 07:58:26,2020-01-28 07:54:46
1090,1785,,180.0,0,0,0,0,0.0,,,0,2019-06-18 02:27:06,2020-01-28 07:54:46
1091,1787,,1580.0,0,1,0,0,0.0,,,0,2019-06-20 02:21:39,2020-01-28 07:54:46
1092,1796,,180.0,0,0,0,0,0.0,,,0,2019-06-26 02:08:48,2020-01-28 07:54:46
1093,1800,,180.0,0,0,0,0,0.0,,,0,2019-07-02 08:51:27,2020-01-28 07:54:46
1094,1801,,180.0,0,0,0,0,0.0,,,0,2019-07-02 08:54:59,2020-01-28 07:54:46
1095,1802,,627.0,0,0,0,0,0.0,,,0,2019-07-03 04:34:39,2020-01-28 07:54:46
1096,1810,,180.0,0,0,0,0,0.0,,,0,2019-07-08 06:23:18,2020-01-28 07:54:46
1097,1811,,180.0,0,0,0,0,0.0,,,0,2019-07-08 07:11:07,2020-01-28 07:54:46
1098,1828,,80.0,0,0,1,0,0.0,,,0,2019-07-11 06:31:12,2020-01-28 07:54:47
1099,1839,,300.0,0,1,0,0,0.0,17AASCS2460H1Z0,,0,2019-07-16 02:37:39,2021-12-23 12:08:25
1100,1841,,730.0,0,0,0,0,0.0,,,0,2019-07-16 05:49:40,2020-01-28 07:54:46
1101,1842,,100.0,0,0,0,0,0.0,,,0,2019-07-16 06:48:57,2019-07-16 07:10:54
1102,1843,,2380.0,0,0,0,0,0.0,,,0,2019-07-16 07:16:04,2020-01-28 07:54:46
1103,1850,,630.0,0,0,0,0,0.0,,,0,2019-07-19 00:39:19,2020-01-28 07:54:46
1104,1851,,630.0,0,0,0,0,0.0,,,0,2019-07-19 00:41:57,2020-01-28 07:54:46
1105,1852,,626.0,0,0,0,0,0.0,,,0,2019-07-19 00:50:26,2020-01-28 07:54:46
1106,1853,,630.0,0,0,0,0,0.0,,,0,2019-07-19 00:52:51,2020-01-28 07:54:46
1107,1854,,180.0,0,0,0,0,0.0,,,0,2019-07-19 01:00:14,2020-01-28 07:54:46
1108,1856,,1578.5,0,1,0,0,0.0,,,0,2019-07-19 03:25:26,2020-01-28 07:54:46
1109,1858,,1580.0,0,1,0,0,0.0,,,0,2019-07-26 01:38:47,2020-01-28 07:54:46
1110,1859,,189.0,0,0,0,0,0.0,,,0,2019-07-28 04:03:27,2020-01-28 07:54:46
1111,1867,,180.0,0,0,0,0,0.0,,,0,2019-08-09 08:30:43,2020-01-28 07:54:46
1112,1868,,1580.0,0,1,0,0,0.0,,,0,2019-08-09 08:39:58,2020-01-28 07:54:46
1113,1870,,4078.67,0,1,0,0,0.0,,,0,2019-08-21 02:06:43,2020-01-28 07:54:46
1114,1873,110.0,882.0,0,0,0,0,0.0,,"{""amount"": ""10"", ""created_at"": ""2024-07-02"", ""updated_at"": ""2024-07-02"", ""billing_plan"": ""0"", ""incremented_by"": ""1""}",1,2019-08-27 01:25:08,2025-04-03 10:28:15
1115,1876,,1580.0,0,1,0,0,0.0,,,0,2019-08-29 01:57:25,2020-01-28 07:54:46
1116,1877,,4080.0,0,1,0,0,0.0,,,0,2019-08-29 03:06:13,2020-01-28 07:54:46
1117,1878,,190.0,0,0,0,0,0.0,,,0,2019-08-29 03:30:42,2020-01-28 07:54:47
1118,1883,,505.0,0,0,0,0,0.0,,,0,2019-08-30 01:19:05,2020-01-28 07:54:46
1119,1885,,1590.0,0,1,0,0,0.0,,,0,2019-09-03 04:38:59,2020-01-28 07:54:46
1120,1888,,239.0,0,0,0,0,0.0,,,0,2019-09-04 02:08:44,2020-01-28 07:54:46
1121,1889,,191.0,0,0,0,0,0.0,,,0,2019-09-04 03:00:56,2020-01-28 07:54:46
1122,1890,,116.0,0,0,0,0,0.0,,,0,2019-09-05 04:25:59,2020-01-28 07:54:47
1123,1891,,170.0,0,0,0,0,0.0,,,0,2019-09-06 00:31:43,2020-01-28 07:54:47
1124,1895,,1580.0,0,1,0,0,0.0,,,0,2019-09-06 03:12:45,2020-01-28 07:54:47
1125,1896,,1580.0,0,1,0,0,0.0,,,0,2019-09-06 07:48:35,2020-01-28 07:54:47
1126,1897,,630.0,0,0,0,0,0.0,,,0,2019-09-06 09:05:28,2020-01-28 07:54:47
1127,1900,,740.0,0,0,0,0,0.0,,,0,2019-09-13 01:26:49,2020-01-28 07:54:47
1128,1903,,180.0,0,0,0,0,0.0,,,0,2019-09-18 01:46:47,2020-01-28 07:54:47
1129,1904,,90.0,0,0,0,0,0.0,,,0,2019-09-18 01:58:02,2020-01-28 07:54:47
1131,1906,,146.0,0,0,0,0,0.0,,,0,2019-09-18 02:26:47,2020-01-28 07:54:47
1132,1907,,146.0,0,0,0,0,0.0,,,0,2019-09-18 02:36:18,2020-01-28 07:54:47
1134,1909,,89.0,0,0,0,0,0.0,,,0,2019-09-19 00:42:53,2020-01-28 07:54:47
1135,1910,,92.0,0,0,0,0,0.0,,,0,2019-09-19 01:29:56,2020-01-28 07:54:47
1136,1911,,4080.0,0,1,0,0,0.0,,,0,2019-09-20 00:22:54,2020-01-28 07:54:47
1137,1912,,1580.0,0,1,0,0,0.0,,,0,2019-09-20 01:05:47,2020-01-28 07:54:47
1138,1913,,1580.0,0,1,0,0,0.0,,,0,2019-09-20 08:04:30,2020-01-28 07:54:47
1139,1914,,97.0,0,0,0,0,0.0,,,0,2019-09-23 00:47:56,2020-01-28 07:54:47
1140,1915,,200.0,0,0,0,0,0.0,,,0,2019-09-23 00:53:33,2020-01-28 07:54:47
1141,1916,,200.0,0,0,0,0,0.0,,,0,2019-09-23 01:06:51,2020-01-28 07:54:47
1142,1917,,80.0,0,0,0,0,0.0,,,0,2019-09-23 01:16:59,2020-01-28 07:54:47
1143,1918,,1577.0,0,1,0,0,0.0,,,0,2019-09-24 01:16:24,2020-01-28 07:54:47
1144,1919,,100.0,0,0,0,0,0.0,,,0,2019-09-24 05:01:39,2020-01-28 07:54:47
1145,1920,,1580.0,0,1,0,0,0.0,,,0,2019-09-24 05:37:22,2020-01-28 07:54:47
1146,1921,,1580.0,0,1,0,0,0.0,,,0,2019-09-24 06:01:11,2020-01-28 07:54:47
1147,1922,,10.0,0,0,0,0,1.0,,,0,2019-09-24 06:26:30,2019-09-25 00:59:54
1148,1923,,1580.0,0,1,0,0,0.0,,,0,2019-09-24 08:19:07,2020-01-28 07:54:47
1149,1924,,630.0,0,0,0,0,0.0,,,0,2019-09-25 00:54:20,2020-01-28 07:54:48
1150,1925,,1562.0,0,1,0,0,0.0,,,0,2019-09-25 01:04:00,2020-01-28 07:54:47
1151,1926,,1580.0,0,1,0,0,0.0,,,0,2019-09-25 01:07:21,2020-01-28 07:54:47
1152,1927,,1580.0,0,1,0,0,0.0,,,0,2019-09-25 01:12:08,2020-01-28 07:54:48
1153,1928,,180.0,0,0,0,0,0.0,,,0,2019-09-25 02:09:16,2020-01-28 07:54:48
1154,1929,,1580.0,0,1,0,0,0.0,,,0,2019-09-25 02:58:08,2020-01-28 07:54:48
1155,1930,,90.0,0,0,0,0,0.0,,,0,2019-09-25 03:09:37,2020-01-28 07:54:48
1156,1931,,4080.0,0,1,0,0,0.0,,,0,2019-09-25 03:11:54,2020-01-28 07:54:48
1157,1933,,1580.0,0,1,0,0,0.0,,,0,2019-09-25 05:43:21,2020-01-28 07:54:48
1158,1934,,630.0,0,0,0,0,0.0,,,0,2019-09-25 06:10:23,2020-01-28 07:54:48
1159,1935,,380.0,0,0,0,0,0.0,,,0,2019-09-25 07:11:28,2020-01-28 07:54:48
1160,1936,,92.0,0,0,0,0,0.0,,,0,2019-09-25 08:15:40,2020-01-28 07:54:48
1161,1942,,89.0,0,0,0,0,0.0,,,0,2019-09-26 01:20:16,2020-01-28 07:54:48
1162,1943,,1580.0,0,1,0,0,0.0,,,0,2019-09-26 01:21:03,2020-01-28 07:54:48
1163,1946,,180.0,0,0,0,0,0.0,,,0,2019-09-26 01:24:14,2020-01-28 07:54:48
1164,1955,,660.0,0,0,0,0,0.0,,,0,2019-09-26 02:02:13,2020-01-28 07:54:48
1165,1956,,1580.0,0,1,0,0,0.0,,,0,2019-09-26 02:10:31,2020-01-28 07:54:48
1166,1960,,2430.0,0,0,0,0,0.0,,,0,2019-09-26 02:51:17,2020-01-28 07:54:48
1167,1968,,630.0,0,0,0,0,0.0,,,0,2019-09-26 04:25:11,2020-01-28 07:54:48
1168,1986,,121.0,0,0,0,0,0.0,,,0,2019-09-26 06:05:14,2020-01-28 07:54:48
1169,1988,,231.0,0,0,0,0,0.0,,,0,2019-09-26 06:23:26,2020-01-28 07:54:48
1170,2009,,179.0,0,0,0,0,0.0,,,0,2019-09-26 07:31:53,2020-01-28 07:54:48
1171,2010,,130.0,0,0,0,0,0.0,,,0,2019-09-27 00:46:01,2020-01-28 07:54:48
1172,2011,,81.0,0,0,0,0,0.0,,,0,2019-09-27 00:51:50,2020-01-28 07:54:48
1173,2012,,107.0,0,0,0,0,0.0,,,0,2019-09-27 01:04:24,2020-01-28 07:54:48
1174,2013,,130.0,0,0,0,0,0.0,,,0,2019-09-30 01:00:13,2020-01-28 07:54:48
1175,2017,,547.0,0,0,0,0,0.0,,,0,2019-09-30 01:14:02,2020-01-28 07:54:49
1176,2021,,621.0,0,0,0,0,0.0,,,0,2019-10-03 05:19:51,2020-02-19 04:30:23
1177,2024,,1580.0,0,1,0,0,0.0,,,0,2019-10-07 02:16:46,2020-01-28 07:54:49
1178,2026,,630.0,0,0,0,0,0.0,,,0,2019-10-07 06:04:28,2020-01-28 07:54:49
1179,2027,,630.0,0,0,0,0,0.0,,,0,2019-10-07 07:48:05,2020-01-28 07:54:49
1180,2028,,90.0,0,0,0,0,0.0,,,0,2019-10-09 08:06:47,2020-01-28 07:54:49
1181,2031,,301.0,0,0,0,0,0.0,,,0,2019-10-10 01:51:22,2020-01-28 07:54:49
1182,2032,,180.0,0,0,0,0,0.0,,,0,2019-10-10 01:55:15,2020-01-28 07:54:49
1183,2039,,80.0,0,0,0,0,0.0,,,0,2019-10-10 05:45:08,2020-01-28 07:54:49
1184,2041,,630.0,0,0,0,0,0.0,,,0,2019-10-14 05:49:31,2020-01-28 07:54:49
1185,2042,,630.0,0,0,0,0,0.0,,,0,2019-10-14 05:56:03,2020-01-28 07:54:49
1186,2045,,626.0,0,0,0,0,0.0,,,0,2019-10-15 01:21:11,2020-01-28 07:54:49
1187,2046,,1926.0,0,0,0,0,0.0,,,0,2019-10-15 01:22:34,2020-01-28 07:54:51
1188,2055,,629.0,0,0,0,0,0.0,,,0,2019-10-15 03:06:01,2020-01-28 07:54:49
1189,2056,,630.0,0,0,0,0,0.0,,,0,2019-10-15 03:11:12,2020-01-28 07:54:49
1190,2057,,630.0,0,0,0,0,0.0,,,0,2019-10-15 03:11:52,2020-01-28 07:54:49
1191,2071,,80.0,0,0,0,0,0.0,,,0,2019-10-15 08:38:33,2020-01-28 07:54:49
1192,2090,,90.0,0,0,0,0,0.0,,,0,2019-10-16 01:59:54,2020-01-28 07:54:49
1193,2095,,630.0,0,0,0,0,0.0,,,0,2019-10-16 02:51:01,2020-01-28 07:54:49
1194,2096,,630.0,0,0,0,0,0.0,,,0,2019-10-16 03:05:21,2020-01-28 07:54:49
1195,2097,,630.0,0,0,0,0,0.0,,,0,2019-10-16 03:21:22,2020-01-28 07:54:49
1196,2098,,80.0,0,0,0,0,0.0,,,0,2019-10-16 05:44:45,2020-01-28 07:54:49
1197,2103,,80.0,0,0,0,0,0.0,,,0,2019-10-16 08:21:49,2020-01-28 07:54:49
1198,2107,,1500.0,0,1,0,0,0.0,,,0,2019-10-17 00:33:03,2019-10-17 00:33:03
1199,2110,,230.0,0,0,0,0,0.0,,,0,2019-10-17 03:10:59,2020-01-28 07:54:49
1200,2111,,208.0,0,0,0,0,0.0,,,0,2019-10-17 03:19:42,2020-01-28 07:54:49
1201,2112,,150.0,0,0,0,0,0.0,,,0,2019-10-17 03:22:20,2020-01-28 07:54:49
1202,2113,,580.0,0,0,0,0,0.0,,,0,2019-10-17 04:05:35,2020-01-28 07:54:49
1203,2114,,85.0,0,0,0,0,0.0,,,0,2019-10-17 04:10:57,2020-01-28 07:54:49
1204,2115,,150.0,0,0,0,0,0.0,,,0,2019-10-17 04:11:03,2020-01-28 07:54:49
1205,2116,,180.0,0,0,0,0,0.0,,,0,2019-10-17 04:13:13,2020-01-28 07:54:50
1206,2117,,150.0,0,0,0,0,0.0,,,0,2019-10-17 04:16:24,2020-01-28 07:54:50
1207,2118,,279.0,0,0,0,0,0.0,,,0,2019-10-17 04:20:49,2020-01-28 07:54:50
1208,2120,,1850.0,0,1,0,0,0.0,,,0,2019-10-17 10:55:24,2020-01-28 07:54:50
1209,2121,,4800.0,0,1,0,0,0.0,,,0,2019-10-17 10:58:17,2020-01-28 07:54:50
1210,2122,,4080.0,0,1,0,0,0.0,,,0,2019-10-17 11:20:23,2020-01-28 07:54:50
1211,2123,,180.0,0,0,0,0,0.0,,,0,2019-10-17 11:22:58,2020-01-28 07:54:50
1212,2124,,4080.0,0,1,0,0,0.0,,,0,2019-10-17 11:37:20,2020-01-28 07:54:50
1213,2125,,180.0,0,0,0,0,0.0,,,0,2019-10-17 11:39:41,2020-01-28 07:54:50
1214,2126,,180.0,0,0,0,0,0.0,,,0,2019-10-17 11:40:42,2020-01-28 07:54:50
1215,2127,,4080.0,0,1,0,0,0.0,,,0,2019-10-17 11:41:37,2020-01-28 07:54:50
1216,2128,,90.0,0,1,0,0,0.0,,,0,2019-10-17 11:43:13,2020-01-28 07:54:50
1217,2129,,140.0,0,0,0,0,0.0,,,0,2019-10-17 11:48:02,2020-01-28 07:54:50
1218,2130,,630.0,0,0,0,0,0.0,,,0,2019-10-18 00:21:12,2020-01-28 07:54:50
1219,2131,,1580.0,0,1,0,0,0.0,,,0,2019-10-18 00:45:03,2020-01-28 07:54:50
1220,2132,,1580.0,0,1,0,0,0.0,,,0,2019-10-18 01:13:29,2020-01-28 07:54:50
1221,2133,,1420.0,0,0,0,0,0.0,,,0,2019-10-18 01:17:28,2020-01-28 07:54:50
1222,2134,,630.0,0,0,0,0,0.0,,,0,2019-10-18 02:49:51,2020-01-28 07:54:50
1223,2135,,130.0,0,0,0,0,0.0,,,0,2019-10-18 02:52:38,2020-01-28 07:54:50
1224,2136,,82.0,0,0,0,0,0.0,,,0,2019-10-18 02:53:48,2020-01-28 07:54:50
1225,2137,,85.0,0,0,0,0,0.0,,,0,2019-10-18 03:01:00,2020-01-28 07:54:50
1226,2138,,82.0,0,0,0,0,0.0,,,0,2019-10-18 03:02:57,2020-01-28 07:54:50
1227,2139,,85.0,0,0,0,0,0.0,,,0,2019-10-18 03:04:26,2020-01-28 07:54:50
1228,2140,,85.0,0,0,0,0,0.0,,,0,2019-10-18 03:07:48,2020-01-28 07:54:50
1229,2141,,82.0,0,0,0,0,0.0,,,0,2019-10-18 03:07:52,2020-01-28 07:54:50
1230,2142,,202.0,0,0,0,0,0.0,,,0,2019-10-18 03:29:35,2020-01-28 07:54:50
1231,2143,,201.0,0,0,0,0,0.0,,,0,2019-10-18 03:43:25,2020-01-28 07:54:50
1232,2145,,630.0,0,0,0,0,0.0,,,0,2019-10-18 06:26:31,2020-01-28 07:54:50
1233,2153,,630.0,0,0,0,0,0.0,,,0,2019-10-23 00:26:53,2020-01-28 07:54:51
1234,2154,,290.0,0,0,0,0,0.0,,,0,2019-10-23 01:43:03,2020-01-28 07:54:51
1235,2155,,1556.0,0,1,0,0,0.0,,,0,2019-10-23 06:18:42,2020-01-28 07:54:51
1236,2156,,640.0,0,0,0,0,0.0,,,0,2019-10-23 06:20:19,2020-01-28 07:54:51
1237,2157,,829.0,0,0,0,0,0.0,,,0,2019-10-25 02:43:55,2020-01-28 07:54:51
1238,2168,,1628.0,0,0,0,0,0.0,,,0,2019-11-03 23:38:22,2020-01-28 07:54:51
1239,2169,,499999.0,0,0,0,0,0.0,,,0,2019-11-07 04:01:39,2021-08-10 05:17:49
1240,2170,,1580.0,0,1,0,0,0.0,,,0,2019-11-08 02:04:18,2020-01-28 07:54:51
1241,2171,,630.0,0,0,0,0,0.0,,,0,2019-11-08 05:20:18,2020-01-28 07:54:51
1242,2172,,1580.0,0,1,0,0,0.0,,,0,2019-11-11 03:21:27,2020-01-28 07:54:51
1243,2173,,1580.0,0,1,0,0,0.0,,,0,2019-11-12 02:33:57,2020-01-28 07:54:51
1244,2174,,1580.0,0,1,0,0,0.0,,,0,2019-11-12 03:37:12,2020-01-28 07:54:51
1245,2175,,630.0,0,0,0,0,0.0,,,0,2019-11-12 03:48:33,2020-01-28 07:54:51
