catcher_id,jobma_catcher_company,jobma_functional,jobma_catcher_indus,jobma_catcher_title,jobma_catcher_otype,jobma_catcher_status,jobma_catcher_creation,jobma_catcher_type,is_premium,jobma_verified,subscription_status,sub_user,per_sub_user,live_interview_credit,pre_recorded_credit,ai_live_interview_credit,interview_cost_type,referral_credit,company_size,ai_live_interview
6460,Sriinfotech,,,0,,0,2022-04-18,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6461,Dekata,,2,0,,1,2022-04-18,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,500-1000,0
6462,ssi,,2,0,,1,2022-04-18,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0
6463,Sri infotech,,2,0,,1,2022-04-18,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,101-500,0
6464,Sri infotech,,,0,,0,2022-04-18,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6465,SSI Ggn,,"7,81,82",0,,1,2022-04-18,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,101-500,0
6466,s;oixj,,236,0,,1,2022-04-18,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,500-1000,0
6467,renew,,,0,,0,2022-04-18,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6468,delta,,72,0,,0,2022-04-18,1,0,1,1,1,100,1.0,1.0,1.0,1,0,101-500,0
6469,delta,,,0,,0,2022-04-18,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6470,ssi,,7,0,,1,2022-04-18,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0
6471,abhishek,,2,0,,1,2022-04-18,1,1,1,2,11,100,1.0,1.0,1.0,1,0,26-100,0
6472,abhishek,,,0,,0,2022-04-18,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6473,SSI GGN,,23,0,,1,2022-04-18,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0
6474,EFGH,,,0,,0,2022-04-18,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6475,ssi,,85,0,,1,2022-04-18,1,1,1,1,1009,10000,1.0,1.0,1.0,0,0,1-25,0
6476,SSI,,85,0,,1,2022-04-18,1,1,1,2,3,10000,1.0,1.0,1.0,1,0,101-500,0
6477,SSI,,85,0,,1,2022-04-19,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0
6478,Magma,,2,0,,1,2022-04-19,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0
6479,text,,72,0,,1,2022-04-19,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0
6480,Delta tower,,3,0,,1,2022-04-19,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0
6481,Test Co,,73,0,,1,2022-04-19,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,500-1000,0
6482,Delta tower,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6483,Delta tower,,4,0,,1,2022-04-19,1,0,1,2,999,100,1.0,1.0,1.0,0,0,26-100,0
6484,Delta tower,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6485,SSIII,,7,0,,0,2022-04-19,1,0,1,1,999,10000,1.0,50.0,1.0,0,0,26-100,0
6486,Kk trading group,,4,0,,1,2022-04-19,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,26-100,0
6487,Kk trading group,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6488,ssi,,72,0,,1,2022-04-19,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,101-500,0
6489,Sri infotech,,4,0,,1,2022-04-19,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,26-100,0
6490,Sri infotech,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6491,5653,,3,0,,1,2022-04-19,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0
6492,5653,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6493,SSI,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6495,ssi,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
6496,ssi,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
6497,ssi,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
6498,ssi,,,0,,0,2022-04-19,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
6499,SIIII,,7,0,,0,2022-04-19,1,0,1,2,10,100,1.0,1.0,1.0,0,0,1-25,0
6500,Sri infotech,,73,0,,0,2022-04-20,1,0,1,2,1,60,1.0,1.0,1.0,1,0,26-100,0
6501,Sri Infotech,,73,0,,0,2022-04-20,1,0,1,2,10,100,1.0,1.0,1.0,1,0,500-1000,0
6502,SIIII,,231,0,,1,2022-04-20,1,0,1,1,10,100,1.0,1.0,1.0,1,0,1-25,0
6503,Delta tower,,3,0,,1,2022-04-20,1,1,1,2,101,100,1.0,1.0,1.0,0,0,26-100,0
6504,ssll,,2,0,,1,2022-04-20,1,0,1,2,1,10000,1.0,10.0,1.0,0,0,1-25,0
6505,Tesing,,,0,,0,2022-04-20,1,0,1,1,0,100,1.0,1.0,1.0,0,0,More than 1000,0
6506,sii,,3,0,,1,2022-04-20,1,0,1,2,10,10000,1.0,10.0,1.0,1,0,1-25,0
6507,Jobma,,85,0,,1,2022-04-21,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0
6508,delta tower,,3,0,,0,2022-04-21,1,0,1,1,10,100,1.0,1.0,1.0,0,0,101-500,0
6509,SSI,,85,0,,1,2022-04-21,1,1,1,2,101,10000,1.0,1.0,1.0,1,0,1-25,0
6510,SSI,,,0,,0,2022-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
6511,SSI,,,0,,0,2022-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
6512,SSI,,,0,,0,2022-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
6513,dasdsa,,2,0,,1,2022-04-21,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0
6514,SIIII,,2,0,,1,2022-04-21,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0
6515,fuhs,,3,0,,1,2022-04-21,1,0,1,2,10,100,1.0,1.0,1.0,0,0,101-500,0
6516,dcg,,1,0,,1,2022-04-21,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0
6517,Jobma,,85,0,,1,2022-04-21,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0
6518,JOBMA,,2,0,,1,2022-04-21,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0
6519,Delta tower,,74,0,,1,2022-04-21,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0
6520,Jobma,,85,0,,1,2022-04-21,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0
6521,ssssssdddd,,73,1,,1,2022-04-21,1,0,1,2,1,100,1.0,1.0,1.0,0,0,1-25,0
6522,JOBMA,,,0,,0,2022-04-21,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
6523,Sri Infotecg,,2,0,,1,2022-04-22,1,1,1,2,110,100,1.0,1.0,1.0,1,0,500-1000,0
6524,SSIII,,89,0,,1,2022-04-22,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0
6525,SSIII,,2,0,,1,2022-04-22,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0
6526,delta da,,73,0,,1,2022-04-22,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,500-1000,0
6527,Test Company,,74,0,,1,2022-04-22,1,0,1,1,10,100,1.0,1.0,1.0,1,0,101-500,0
6528,Test Company,,73,0,,1,2022-04-22,1,1,1,2,11,10000,1.0,1.0,1.0,1,0,26-100,0
6529,SSI,,124,0,,1,2022-04-22,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0
6530,SSI,,2,0,,1,2022-04-22,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0
6531,asas,,,0,,0,2022-04-22,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6532,Sri infotech,,74,0,,1,2022-04-22,1,1,1,2,12,100,1.0,1.0,1.0,1,0,500-1000,0
6533,ssi,,2,0,,1,2022-04-22,1,0,1,2,10,10000,1.0,10.0,1.0,0,0,26-100,0
6534,delta tower,,4,0,,1,2022-04-22,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0
6535,Abc,,3,0,,1,2022-04-22,1,0,1,2,10,100,1.0,1.0,1.0,0,0,101-500,0
6536,Yash Testing,,74,1,,1,2022-04-22,1,0,1,1,10,100,1.0,1.0,1.0,0,0,1-25,0
6537,Sri Enterprises,,3,0,,1,2022-04-22,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0
6538,SpecterLitt,,103,0,,1,2022-04-22,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,500-1000,0
6539,SpecterLitt,,,0,,0,2022-04-22,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6540,Sii,,2,0,,0,2022-04-22,1,0,1,1,999,60,1.0,1.0,1.0,1,0,26-100,0
6541,Sri Enterprises,,3,0,,1,2022-04-22,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0
6542,SSI,,4,0,,1,2022-04-22,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,26-100,0
6543,Toxsl,,"74,11",0,1,1,2022-04-22,1,0,1,1,10,10000,1.0,2.0,1.0,1,400,More than 1000,0
6544,Rubal Testing,,73,0,,1,2022-04-25,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,500-1000,0
6545,Jobma,,85,0,,1,2022-04-25,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0
6546,Sri Interprises,,74,0,,1,2022-04-25,1,1,1,2,10,100,1.0,1.0,1.0,1,0,500-1000,0
6547,Jobma,,85,0,,1,2022-04-25,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0
6548,Rubal Testing,,,0,,0,2022-04-25,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6549,SSI,,7,0,,1,2022-04-25,1,0,1,1,1,10000,1.0,1.0,1.0,1,0,101-500,0
6550,Sri infotech,,,0,,0,2022-04-25,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6551,iiuiu,,73,0,,1,2022-04-25,1,1,1,2,110,100,1.0,1.0,1.0,1,0,101-500,0
6552,Tman,,73,0,,1,2022-04-25,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,101-500,0
6553,sri infotech,,72,0,,1,2022-04-25,1,0,1,2,10,100,1.0,1.0,1.0,1,0,26-100,0
6554,Sri infotech,,74,0,,1,2022-04-25,1,0,1,2,1,100,1.0,1.0,1.0,1,0,26-100,0
6555,JOBMA,,,0,,0,2022-04-25,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6556,jobma,,72,0,,1,2022-04-26,1,0,1,2,1,100,1.0,1.0,1.0,1,0,26-100,0
6557,Jobma,,85,0,,1,2022-04-26,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0
6558,Jobma,,2,0,,1,2022-04-26,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0
6559,ewrwer,,2,0,,1,2022-04-26,1,0,1,1,10,100,1.0,1.0,1.0,1,0,1-25,0
6560,jobma,,72,0,,1,2022-04-26,1,0,1,1,10,100,1.0,1.0,1.0,1,0,26-100,0
6561,jobma,,72,0,,1,2022-04-26,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0
6562,jobma,,231,0,,1,2022-04-26,1,0,1,1,10,100,1.0,1.0,1.0,1,0,1-25,0
6563,jobma,,231,0,,1,2022-04-26,1,0,1,1,10,100,1.0,1.0,1.0,1,0,1-25,0
6564,SIIII,,2,0,,1,2022-04-27,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0
6565,SIIII,,2,0,,1,2022-04-27,1,0,1,1,1,100,1.0,1.0,1.0,1,0,26-100,0
6566,SIIII,,3,0,,1,2022-04-27,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
6621,sdfsdf,,2,0,,1,2022-04-28,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0
6622,ssi,,72,0,,1,2022-04-28,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0
6623,Jobma,,73,0,,1,2022-04-28,1,1,1,1,12,100,1.0,1.0,1.0,1,0,26-100,0
6624,ssi,,2,0,,1,2022-04-28,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,More than 1000,0
6625,Dev@123,,73,0,,1,2022-04-28,1,0,1,2,10,100,1.0,1.0,1.0,1,0,101-500,0
6626,jobma,,4,0,,1,2022-04-28,1,0,1,2,1,100,1.0,1.0,1.0,0,0,26-100,0
6627,Test International Company Pvt ok,,,0,2,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6628,Test International Company Pvt ok,,,0,2,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6629,Test International Company Pvt ok,,,0,2,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6630,data dyanamx,,2,0,,1,2022-04-29,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,101-500,0
6631,jobma,,4,0,,1,2022-04-29,1,0,1,1,999,100,1.0,1.0,1.0,0,0,26-100,0
6632,jobma,,2,0,,1,2022-04-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0
6633,jobma,,73,0,,1,2022-04-29,1,0,1,2,1,100,1.0,1.0,1.0,1,0,26-100,0
6634,SSI-JOBMA,,23,0,,1,2022-04-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,500-1000,0
6635,Test International Company Pvt ok,,,0,2,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6636,JOBMA,,23,0,,1,2022-04-29,1,0,1,2,10,100,1.0,1.0,1.0,0,0,More than 1000,0
6637,Test International Company Pvt ok,,,0,2,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6638,SSI,,23,0,,1,2022-04-29,1,0,1,2,10,100,1.0,1.0,1.0,0,0,500-1000,0
6639,SSI,,23,0,,1,2022-04-29,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0
6640,jobma,,,0,,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6641,SSI indore,,7,0,,1,2022-04-29,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0
6642,Jobma,,,0,,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6643,ABC,,2,0,,1,2022-04-29,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,26-100,0
6644,Jobma,,3,0,,1,2022-04-29,1,0,1,1,1,100,1.0,1.0,1.0,0,0,101-500,0
6645,SSI indore,,7,0,,1,2022-04-29,1,1,1,2,2,10000,1.0,1.0,1.0,1,0,500-1000,0
6646,test com,,72,0,,1,2022-04-29,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0
6647,tset,,2,0,,1,2022-04-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,101-500,0
6648,SSI,,4,0,,1,2022-04-29,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,500-1000,0
6649,sagitec,,74,0,,1,2022-04-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0
6650,jobma,,2,0,,1,2022-04-29,1,1,1,2,4,100,1.0,1.0,1.0,1,0,26-100,0
6651,jobma,,2,0,,1,2022-04-29,1,1,1,2,18,100,1.0,1.0,1.0,1,0,101-500,0
6652,ssi,,2,0,,1,2022-04-29,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,101-500,0
6653,jobma,,73,0,,1,2022-04-29,1,0,1,2,10,100,1.0,1.0,1.0,1,0,101-500,0
6654,jobma,,2,0,,1,2022-04-29,1,0,1,2,10,100,1.0,1.0,1.0,1,0,101-500,0
6655,JOBMA,,7,0,,1,2022-04-29,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,101-500,0
6656,xyz,,3,0,,1,2022-04-29,1,0,1,2,999,100,1.0,1.0,1.0,0,0,101-500,0
6657,ssi,,124,0,,1,2022-04-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,101-500,0
6658,Jobma,,3,0,,1,2022-04-29,1,0,1,2,1,100,1.0,1.0,1.0,0,0,101-500,0
6659,ssi,,74,0,,1,2022-04-29,1,0,1,1,1,10000,1.0,1.0,1.0,1,0,101-500,0
6660,ssi,,,0,,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6661,Sri Enterprises,,73,0,,1,2022-04-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,500-1000,0
6662,test comp,,72,0,,1,2022-04-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0
6663,Jobma,,,0,,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6664,Test Com,,2,0,,1,2022-04-29,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,26-100,0
6665,SSI,,3,0,,1,2022-04-29,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0
6666,JOBMA,,3,0,,1,2022-04-29,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,500-1000,0
6667,ssi,,3,0,,1,2022-04-29,1,1,1,2,14,10000,1.0,1.0,1.0,1,0,500-1000,0
6668,ssi,,,0,,0,2022-04-29,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6669,SSI,,72,0,,1,2022-04-29,1,1,1,2,11,10000,1.0,1.0,1.0,1,0,500-1000,0
6670,ssi,,2,0,,1,2022-04-29,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,26-100,0
6671,jobma,,2,0,,1,2022-04-29,1,0,1,2,10,100,1.0,1.0,1.0,1,0,26-100,0
6672,Union Company,,73,0,,1,2022-05-02,1,0,1,1,1,10000,1.0,1.0,1.0,1,0,500-1000,0
6673,Union Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6674,SSI,,2,0,,0,2022-05-02,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,101-500,0
6675,SIIII,,24,0,,1,2022-05-02,1,0,1,1,10,100,1.0,1.0,1.0,0,0,1-25,0
6676,ssi,,74,0,,1,2022-05-02,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0
6677,Sri Enterprises,,72,0,,1,2022-05-02,1,1,1,2,22,10000,1.0,1.0,1.0,1,0,101-500,0
6678,Test Company,,73,0,,1,2022-05-02,1,1,1,2,2,10000,1.0,1.0,1.0,1,0,500-1000,0
6679,jobma,,2,0,,1,2022-05-02,1,1,1,1,12,10000,1.0,1.0,1.0,1,0,26-100,0
6680,Test Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6681,JOBMA Indore,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6682,faidan company,,72,0,,1,2022-05-02,1,0,1,2,10,100,1.0,1.0,1.0,1,0,101-500,0
6683,Dev,,73,0,,1,2022-05-02,1,1,1,2,2,100,1.0,1.0,1.0,1,0,26-100,0
6684,ssi,,2,0,,1,2022-05-02,1,0,1,2,10,100,1.0,1.0,1.0,1,0,26-100,0
6685,Delta tower,,2,0,,1,2022-05-02,1,0,1,2,1,100,1.0,1.0,1.0,1,0,101-500,0
6686,jobma,,73,0,,1,2022-05-02,1,1,1,2,15,10000,1.0,1.0,1.0,1,0,26-100,0
6687,Sri interprises,,74,0,,1,2022-05-02,1,0,1,2,10,100,1.0,1.0,1.0,1,0,500-1000,0
6688,Test Company,,"231,72,73",0,,0,2022-05-02,1,1,1,2,10,10000,1.0,1.0,1.0,1,0,101-500,0
6689,Test Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6690,Test Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6691,ssi,,72,0,,1,2022-05-02,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0
6693,ssi,,73,0,,1,2022-05-02,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,500-1000,0
6694,hgtadf,,72,0,,1,2022-05-02,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0
6695,Test Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,500-1000,0
6696,jobma,,3,0,,1,2022-05-02,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,26-100,0
6697,Test Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6698,Test Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6699,Test Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6700,Test Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6701,Test Company,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6702,Delta tower,,7,0,,1,2022-05-02,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,More than 1000,0
6703,jobma,,,0,,0,2022-05-02,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6705,SIIII,,3,0,,1,2022-05-02,1,0,1,2,10,100,1.0,1.0,1.0,0,0,26-100,0
6706,jobma,,,0,,0,2022-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6707,Hindustan brand liver corporation,,2,0,1,1,2022-05-04,1,1,1,2,22,100,1.0,1.0,1.0,1,0,101-500,0
6708,ssi,,2,0,,1,2022-05-04,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0
6710,STR,,72,0,,1,2022-05-04,1,0,1,2,1,100,1.0,1.0,1.0,1,0,26-100,0
6711,asp9diufhai,,231,0,,1,2022-05-04,1,0,1,2,10,100,1.0,1.0,1.0,1,0,101-500,0
6712,ssi,,3,0,,1,2022-05-04,1,0,1,1,10,100,1.0,1.0,1.0,0,0,101-500,0
6713,Tesing,,,0,,0,2022-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,More than 1000,0
6714,SSI,,74,0,,1,2022-05-04,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0
6715,International Consolidated Airlines Group SA,,74,0,1,1,2022-05-04,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0
6716,Sri Enterprises,,,0,,0,2022-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6717,DEER,,4,0,,1,2022-05-04,1,0,1,2,999,100,1.0,1.0,1.0,0,0,500-1000,0
6718,jobma,,,0,,0,2022-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,26-100,0
6719,Test Company,,73,0,,0,2022-05-04,1,1,1,1,1,100,1.0,1.0,1.0,1,0,101-500,0
6720,Sri Enterprises,,,0,,0,2022-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6721,SIIII,,74,0,,0,2022-05-04,1,0,1,2,10,100,1.0,1.0,1.0,1,0,26-100,0
6722,Test Company,,,0,,0,2022-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6723,Tesing,,,0,,0,2022-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,More than 1000,0
6724,JFK,,51,0,,1,2022-05-04,1,0,1,2,10,100,1.0,1.0,1.0,1,0,500-1000,0
6725,ssi,,,0,,0,2022-05-04,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6726,jobma,,72,0,,1,2022-05-04,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0
6727,Jobma,,73,0,,1,2022-05-04,1,0,1,1,1,100,1.0,1.0,1.0,1,0,26-100,0
6728,AND,,73,0,,1,2022-05-05,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,101-500,0
6729,SSI indore,,74,0,,1,2022-05-05,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,More than 1000,0
6730,WAN,,2,0,,1,2022-05-05,1,0,1,1,1,100,1.0,1.0,1.0,0,0,101-500,0
6731,JOBMA,,23,0,,1,2022-05-05,1,1,1,2,20,10000,1.0,1.0,1.0,1,0,500-1000,0
6732,Infosys,,,0,,0,2022-05-06,1,0,1,1,999,60,1.0,1.0,1.0,1,0,More than 1000,0
6733,DEN,,1,0,,1,2022-05-06,1,0,1,1,999,100,1.0,1.0,1.0,0,0,101-500,0
6734,JOBMA,,",1",0,,1,2022-05-06,1,0,1,2,999,10000,1.0,1.0,1.0,1,0,101-500,0
6735,Infosys,,,0,,0,2022-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,More than 1000,0
6736,JOBMA,,,0,,0,2022-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6737,Infosys,,,0,,0,2022-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,More than 1000,0
6739,DEN,,,0,,0,2022-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6740,DEN,,,0,,0,2022-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6741,DEN,,,0,,0,2022-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6743,SSII,,72,0,,0,2022-05-06,1,0,1,1,10,100,1.0,1.0,1.0,1,0,1-25,0
6744,VAN,,24,0,,0,2022-05-06,1,0,1,2,0,60,1.0,1.0,1.0,1,0,101-500,0
6745,saurabh,,72,0,,1,2022-05-06,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0
6746,VAN,,,0,,0,2022-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,101-500,0
6747,saurabh,,,0,,0,2022-05-06,1,0,1,1,0,100,1.0,1.0,1.0,0,0,1-25,0
6748,JOBMA,,2,0,,1,2022-05-06,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0
6749,Jobma World,,"72,74",0,,1,2022-05-09,1,1,1,2,10,10000,1.0,1.0,1.0,1,0,26-100,0
6750,wertyui,,72,0,,0,2022-05-09,1,0,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0
6751,asd,,2,0,,1,2022-05-09,1,0,1,2,1,10000,1.0,1.0,1.0,1,0,1-25,0
6752,Devloper,,73,0,,1,2022-05-09,1,1,1,2,22,10000,1.0,1.0,1.0,1,0,1-25,0
6753,Jitendra Testing,,"2,73,74",0,,1,2022-05-09,1,1,1,2,10,100,1.0,1.0,1.0,1,0,1-25,0
6754,Test Company,,"231,72,73",0,,1,2022-05-09,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,101-500,0
6755,Test Company,,2,0,,1,2022-05-09,1,0,1,1,1,100,1.0,1.0,1.0,1,0,1-25,0
6756,asd,,2,0,,1,2022-05-09,1,0,1,2,10,10000,1.0,1.0,1.0,1,0,1-25,0
6757,Test Company,,73,0,,1,2022-05-09,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0
6758,In,,73,0,,1,2022-05-09,1,0,1,2,1,100,1.0,1.0,1.0,1,0,1-25,0
